ID,Year_Birth,Kidhome,Teenhome,Recency,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Day_Customer_Enroll,Month_Customer_Enroll,Year_Customer_Enroll,Total_Children,Age,Education_Encoded,Country_AUS,Country_CA,Country_GER,Country_IND,Country_ME,Country_SA,Country_SP,Country_US,Income_Normalized,Total_Spending_Standardized,MntWines_Standardized,MntFruits_Standardized,MntMeatProducts_Standardized,MntFishProducts_Standardized,MntSweetProducts_Standardized,MntGoldProds_Standardized,Marital_Status_Standardized
948,1971,1,0,32,3,1,2,2,5,0,0,0,0,0,0,0,15,5,2013,1,54,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0128,-0.938,-0.8913,-0.4854,-0.7088,-0.5772,-0.5588,-0.5948,0.0198
6177,1985,1,0,32,2,4,0,4,8,0,0,0,0,0,0,0,8,5,2013,1,40,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0477,-0.7254,-0.6773,-0.41,-0.4917,-0.6321,-0.6315,-0.4031,-0.433
3517,1952,1,1,32,3,3,1,3,9,0,0,0,0,0,1,0,6,5,2013,2,73,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0589,-0.7387,-0.7546,-0.5609,-0.5448,-0.504,-0.4134,-0.0196,0.0198
3491,1975,0,1,32,4,11,6,8,7,0,0,0,0,0,0,0,29,4,2013,1,50,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0815,1.0865,0.2379,0.8474,0.8732,1.4917,1.7915,3.6042,0.0748
7610,1983,1,0,32,5,6,3,5,8,0,0,0,0,0,0,0,18,4,2013,1,42,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0535,-0.2421,-0.086,-0.6614,-0.3587,-0.504,-0.0984,0.4214,0.0748
4377,1971,0,1,32,2,7,3,3,7,1,0,0,0,0,0,0,7,1,2013,1,54,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077,-0.0512,-0.1484,-0.41,-0.5448,-0.1378,-0.4134,3.5083,-0.433
9850,1972,1,0,32,1,0,0,3,7,0,0,0,0,0,0,0,29,11,2012,1,53,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0348,-0.9746,-0.8943,-0.5106,-0.7088,-0.6871,-0.6557,-0.7865,-0.433
5544,1970,0,1,32,2,7,8,5,5,0,1,0,0,0,0,0,10,11,2012,1,55,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0987,1.4685,1.9406,0.3445,0.0357,2.2058,0.6285,1.2075,0.0198
6497,1960,0,1,32,4,6,2,5,8,0,0,0,0,0,0,0,7,11,2012,1,65,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0751,-0.287,-0.0325,-0.5106,-0.6379,-0.449,-0.5104,0.9199,-0.433
4543,1980,0,0,32,1,2,7,9,4,0,0,1,0,0,0,0,31,10,2012,0,45,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1215,2.181,1.4057,2.5826,1.7993,3.2678,-0.1469,3.0481,-0.433
5117,1963,0,0,32,2,4,4,8,5,0,0,0,0,0,0,0,2,8,2012,0,62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0465,-0.0495,-0.716,3.1359,-0.1327,2.1143,-0.1954,0.1721,-0.433
1448,1963,1,2,33,3,2,0,4,4,0,0,0,0,0,0,0,25,6,2014,3,62,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0479,-0.9214,-0.8408,-0.3597,-0.6866,-0.6871,-0.583,-0.7865,-0.433
6887,1967,1,1,33,2,8,1,8,6,0,0,0,0,0,0,0,24,4,2014,2,58,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1164,-0.0694,-0.1751,-0.2591,0.2484,-0.3026,0.3862,-0.5373,0.0198
7500,1967,1,1,33,2,8,1,8,6,0,0,0,0,0,0,0,24,4,2014,2,58,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1164,-0.0694,-0.1751,-0.2591,0.2484,-0.3026,0.3862,-0.5373,0.0198
2724,1981,1,0,33,1,0,1,2,3,0,0,0,0,0,0,0,30,3,2014,1,44,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0518,-0.9746,-0.8675,-0.6614,-0.7354,-0.6871,-0.6557,-0.729,0.0198
2256,1973,1,1,33,2,1,0,3,6,0,0,0,0,0,0,0,29,3,2014,2,52,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0382,-0.9712,-0.8527,-0.6614,-0.7265,-0.6871,-0.6557,-0.8249,-0.433
1100,1960,1,2,33,4,3,1,3,5,0,0,0,0,0,0,0,24,3,2014,3,65,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0595,-0.9048,-0.8318,-0.5609,-0.6423,-0.6871,-0.6073,-0.6715,0.0748
7725,1965,0,0,33,1,4,4,7,1,0,0,0,0,0,0,0,8,3,2014,0,60,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1129,0.0585,-0.3891,-0.0076,0.3902,-0.0462,1.0646,0.709,-0.433
2612,1987,0,0,33,1,7,5,12,3,0,0,0,1,0,0,0,24,12,2013,0,38,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1114,1.7874,1.3374,3.3622,2.0298,0.4664,0.1196,0.0763,-0.433
113,1951,1,1,33,2,1,0,3,5,0,0,0,0,0,0,0,16,7,2013,2,74,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0438,-0.9596,-0.8705,-0.6614,-0.7088,-0.6321,-0.6315,-0.729,-0.433
2868,1949,1,1,33,3,2,0,3,8,0,0,0,0,0,1,0,8,4,2013,2,76,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0373,-0.9115,-0.8437,-0.6363,-0.6157,-0.6321,-0.583,-0.8057,0.0198
4216,1981,0,0,33,1,7,9,9,3,0,0,1,1,0,1,0,22,2,2013,0,44,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1344,1.4419,1.5395,2.2054,-0.2612,2.5903,2.6638,1.3417,0.0198
199,1962,0,0,33,1,4,1,7,7,0,1,0,0,0,0,0,20,1,2013,0,63,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0653,-0.483,-0.2524,-0.586,-0.4739,-0.4674,-0.4377,-0.614,0.0198
359,1950,0,1,33,3,8,2,6,7,0,0,0,0,0,0,1,13,1,2013,1,75,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0697,-0.1691,0.2052,-0.3094,-0.372,-0.5772,-0.4377,-0.4798,0.0748
8842,1971,1,1,33,3,2,0,3,7,0,0,0,0,0,0,0,25,12,2012,2,54,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0431,-0.933,-0.8586,-0.6614,-0.6866,-0.5589,-0.583,-0.7098,3.841
2154,1971,1,1,33,3,2,0,3,7,0,0,0,0,0,0,0,25,12,2012,2,54,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0431,-0.933,-0.8586,-0.6614,-0.6866,-0.5589,-0.583,-0.7098,3.841
6050,1975,0,1,33,4,6,3,13,9,1,0,0,0,0,0,0,11,12,2012,1,50,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0832,1.5067,2.5765,0.4199,0.2307,-0.3392,-0.3165,0.0571,-0.433
9204,1970,0,1,33,4,4,3,6,3,0,0,0,0,0,0,0,12,9,2012,1,55,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0978,0.7029,0.1993,3.3371,0.1199,0.3749,1.9126,1.8594,3.841
4472,1970,1,0,34,1,1,1,3,2,0,0,0,0,0,0,0,27,6,2014,1,55,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0511,-0.9115,-0.8348,-0.6614,-0.7044,-0.5772,-0.6073,-0.4989,0.1395
6864,1989,0,0,34,2,3,0,3,5,0,0,0,0,0,0,0,22,5,2014,0,36,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0139,-0.9563,-0.8794,-0.5609,-0.6955,-0.6504,-0.6073,-0.7674,0.1395
10617,1989,0,0,34,2,3,0,3,5,0,0,0,0,0,0,0,22,5,2014,0,36,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0139,-0.9563,-0.8794,-0.5609,-0.6955,-0.6504,-0.6073,-0.7674,0.1395
3924,1965,0,1,34,5,8,3,12,5,0,1,0,0,0,0,0,17,3,2014,1,60,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0845,0.5152,1.4771,-0.6614,-0.3853,-0.6871,-0.6557,-0.173,0.1395
5654,1972,2,1,34,2,2,0,3,6,0,0,0,0,0,0,0,16,3,2014,3,53,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0516,-0.9048,-0.8437,-0.5609,-0.6955,-0.5772,-0.5588,-0.5181,-0.433
9216,1971,1,1,34,2,2,0,3,6,0,0,0,0,0,0,0,23,1,2014,2,54,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0512,-0.933,-0.8348,-0.6112,-0.6911,-0.6321,-0.6315,-0.7674,-0.433
8086,1959,1,1,34,2,2,0,3,7,0,0,0,0,0,0,0,11,12,2013,2,66,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0609,-0.9148,-0.7605,-0.6614,-0.731,-0.6871,-0.6557,-0.7482,-0.433
9097,1956,0,1,34,4,3,1,8,4,0,0,0,0,0,0,0,3,11,2013,1,69,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0667,-0.4365,-0.1781,-0.4603,-0.598,-0.5589,-0.6073,0.1146,0.1395
7631,1978,1,0,34,1,5,7,10,3,0,0,0,0,0,0,0,6,10,2013,1,47,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0897,0.6364,0.7669,0.7971,0.0047,0.1002,-0.2681,1.8786,0.0748
7275,1971,1,1,34,3,2,1,4,6,0,0,0,0,0,0,0,4,10,2013,2,54,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0475,-0.7886,-0.6684,-0.6363,-0.6024,-0.6138,-0.5588,-0.614,0.0198
8334,1971,1,1,34,3,2,1,4,6,0,0,0,0,0,0,0,4,10,2013,2,54,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0475,-0.7886,-0.6684,-0.6363,-0.6024,-0.6138,-0.5588,-0.614,0.0198
1987,1987,1,0,34,2,2,0,3,6,0,0,0,0,0,0,0,25,9,2013,1,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0291,-0.9081,-0.9002,-0.41,-0.6911,-0.3392,-0.583,-0.5564,0.0198
2281,1970,1,0,34,1,1,0,2,7,1,0,0,0,0,0,0,15,9,2013,1,55,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0481,-0.9596,-0.8913,-0.586,-0.7088,-0.6871,-0.583,-0.6331,0.0198
7034,1978,1,0,34,2,2,0,3,8,0,0,0,0,0,0,0,1,9,2013,1,47,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0362,-0.9148,-0.8794,-0.4854,-0.6999,-0.449,-0.5104,-0.614,-0.433
2797,1977,0,1,34,1,9,7,9,5,0,0,0,0,0,0,0,20,8,2013,1,48,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1059,0.7759,1.1977,-0.1585,0.0179,0.503,0.7981,0.1146,-0.433
3934,1966,0,1,34,2,7,1,8,5,0,0,0,0,0,0,0,2,8,2013,1,59,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0896,0.0037,0.1547,-0.6614,-0.2657,-0.3392,-0.4377,1.3992,-0.433
2493,1966,0,1,34,2,7,1,8,5,0,0,0,0,0,0,0,2,8,2013,1,59,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0896,0.0037,0.1547,-0.6614,-0.2657,-0.3392,-0.4377,1.3992,-0.433
3759,1958,0,2,34,2,7,6,11,5,1,0,0,0,0,0,0,25,7,2013,2,67,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0954,0.9121,1.3047,-0.1836,0.0623,-0.4674,-0.6557,2.9906,0.0748
965,1971,0,1,34,4,7,3,7,6,0,0,0,0,0,0,0,13,11,2012,1,54,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0811,-0.0262,-0.2048,0.9732,-0.0131,0.2284,0.5315,-0.3264,0.1395
7378,1981,1,0,34,5,10,1,6,9,1,0,0,0,0,0,0,31,8,2012,1,44,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0606,-0.0545,0.2647,-0.5357,-0.1372,-0.5589,-0.5346,-0.3264,0.0748
1859,1972,0,0,34,1,7,6,5,5,0,0,0,0,0,1,0,27,8,2012,0,53,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1106,2.1328,1.2393,2.13,3.3592,1.0889,-0.2196,-0.4989,-0.433
6263,1968,1,2,34,3,2,0,4,8,0,0,0,0,0,0,0,22,8,2012,3,57,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0505,-0.8301,-0.82,-0.4351,-0.5759,-0.4674,-0.4861,-0.5948,0.0748
2072,1969,0,1,34,6,4,2,9,9,1,0,0,0,0,1,0,16,8,2012,1,56,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0777,0.761,1.7594,-0.41,-0.2922,-0.449,-0.4134,-0.1922,0.0748
8908,1959,0,0,35,1,3,11,5,1,0,0,0,0,0,1,0,8,5,2014,0,66,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1285,0.8158,-0.2583,1.2498,2.3178,0.2284,-0.0258,-0.1155,-0.433
738,1981,1,1,35,4,3,1,4,7,0,0,0,0,0,0,0,4,4,2014,2,44,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0612,-0.7038,-0.7605,-0.3345,-0.4872,-0.2476,-0.2923,-0.3647,0.0198
10129,1966,0,0,35,1,3,5,12,1,0,0,1,0,0,0,0,12,3,2014,0,59,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1214,1.412,0.5291,3.0353,1.5157,1.2171,1.9369,1.2075,0.0748
807,1969,1,1,35,6,6,1,4,8,0,0,0,0,0,0,0,15,2,2014,2,56,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0645,-0.5212,-0.4069,-0.6112,-0.3454,-0.6871,-0.6557,-0.1922,0.0748
3334,1951,0,0,35,0,5,7,9,1,0,0,1,1,0,0,0,12,2,2014,0,74,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1397,2.6659,1.7088,2.9347,2.792,1.2537,2.8091,1.8977,-0.433
5423,1983,1,0,35,1,1,0,2,7,0,0,0,0,0,0,0,27,10,2013,1,42,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04,-0.9795,-0.8853,-0.6614,-0.7177,-0.6504,-0.6315,-0.8057,0.0748
4426,1975,1,1,35,6,7,2,6,7,0,0,0,1,0,0,0,22,9,2013,2,50,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0813,-0.1309,0.1874,-0.5609,-0.5138,-0.5772,-0.5588,0.9774,0.0198
10489,1973,0,0,35,1,6,7,9,2,0,0,1,1,0,1,0,19,8,2013,0,52,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1372,1.9468,1.1561,-0.1333,3.3592,-0.1195,-0.0742,0.7665,-0.433
2570,1968,0,1,35,4,10,4,7,8,0,1,0,0,1,1,0,23,7,2013,1,57,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0824,0.3474,1.1502,-0.4854,-0.4695,-0.504,-0.6557,0.0379,0.0748
3834,1962,0,1,35,2,8,2,11,5,0,0,0,0,0,0,0,17,3,2013,1,63,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1021,0.4238,-0.2167,3.3874,0.2129,2.4438,0.0712,0.1721,0.0198
590,1970,0,0,35,1,5,6,4,3,0,0,0,0,0,1,0,22,12,2012,0,55,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1156,2.0033,1.5216,0.9983,1.693,3.2678,0.9434,1.0541,0.1395
4791,1980,1,1,35,1,1,0,3,8,0,0,0,0,0,0,0,16,12,2012,2,45,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065,-0.938,-0.8467,-0.6363,-0.6645,-0.6504,-0.6557,-0.8057,0.0748
5304,1974,1,0,35,2,1,0,3,6,0,0,0,0,0,0,0,13,10,2012,1,51,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0439,-0.9513,-0.8318,-0.6614,-0.7044,-0.6871,-0.6557,-0.8249,0.0198
2426,1964,0,0,35,1,5,10,13,3,0,0,0,0,0,1,0,14,9,2012,0,61,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1159,0.4803,0.5321,1.1995,-0.2346,2.4072,0.2408,-0.4989,0.1395
35,1987,1,0,35,3,2,2,3,6,0,0,0,0,0,1,0,8,9,2012,1,38,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0358,-0.6573,-0.8081,-0.6363,-0.4562,-0.3941,-0.365,0.7857,-0.433
8041,1971,0,1,35,6,3,2,10,9,0,0,0,0,0,0,0,8,9,2012,1,54,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0682,0.8075,0.8649,1.1241,-0.0618,1.5101,2.058,-0.0579,3.841
3584,1955,0,0,35,2,5,10,5,8,1,0,0,0,0,1,0,20,8,2012,0,70,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0721,1.3124,2.6063,-0.0076,-0.2081,-0.3758,-0.3407,-0.0963,0.0198
7718,1947,0,0,36,1,1,3,5,1,0,0,0,0,0,0,0,20,4,2014,0,78,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0967,0.1747,-0.1781,0.6211,0.4567,1.1622,-0.6557,0.0188,0.0748
8605,1964,1,1,36,2,2,0,3,6,0,0,0,0,0,0,0,23,3,2014,2,61,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0679,-0.8932,-0.7605,-0.6614,-0.6778,-0.6871,-0.6557,-0.729,0.0748
1646,1972,1,0,36,2,1,1,3,3,0,0,0,0,0,0,0,16,3,2014,1,53,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0353,-0.9297,-0.8913,-0.4351,-0.6866,-0.4857,-0.6073,-0.6907,-0.433
9206,1968,0,1,36,2,5,7,12,1,0,0,1,0,0,0,0,7,1,2014,1,57,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1138,0.8557,0.5559,0.5457,0.2838,1.3636,1.8884,1.7252,0.0748
10757,1967,1,0,36,1,1,0,2,6,0,0,0,0,0,0,0,24,12,2013,1,58,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0401,-0.9845,-0.8913,-0.6112,-0.7177,-0.6504,-0.6557,-0.844,0.1395
6885,1977,1,0,36,1,2,0,3,7,0,0,0,0,0,0,0,1,12,2013,1,48,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047,-0.9148,-0.7902,-0.6614,-0.6866,-0.6321,-0.6315,-0.8249,0.1395
907,1975,0,1,36,5,5,1,7,5,0,0,0,0,0,0,0,29,11,2013,1,50,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0668,-0.4049,-0.1484,-0.5106,-0.4252,-0.6138,-0.6557,-0.3264,-0.433
1150,1899,0,0,36,1,4,6,4,1,0,0,1,0,0,0,0,26,9,2013,0,126,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.123,2.0714,1.3404,2.9599,1.7506,1.2171,0.895,3.4508,0.0748
3867,1947,0,1,36,1,9,3,13,4,0,0,0,0,0,0,0,31,8,2013,1,78,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1073,0.8125,0.3152,2.1551,1.1214,-0.6871,1.3311,0.5173,0.0748
3859,1947,0,1,36,1,9,3,13,4,0,0,0,0,0,0,0,31,8,2013,1,78,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1073,0.8125,0.3152,2.1551,1.1214,-0.6871,1.3311,0.5173,0.0748
3265,1959,0,0,36,1,1,0,3,6,0,0,0,0,0,0,0,19,3,2013,0,66,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0511,-0.9297,-0.8408,-0.6363,-0.6999,-0.5589,-0.583,-0.7482,-0.433
4418,1983,0,0,36,1,7,5,12,2,0,0,0,0,0,1,0,25,2,2013,0,42,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1322,1.7243,1.0908,0.5205,2.1627,1.9678,2.0338,-0.5564,0.0198
4611,1970,0,0,36,0,9,8,13,3,0,0,1,1,0,1,0,21,1,2013,0,55,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.156,1.8571,2.0951,3.8903,-0.279,3.0114,-0.1469,3.1248,0.0748
4530,1948,0,0,36,3,3,7,10,3,0,0,0,1,0,1,0,24,10,2012,0,77,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1153,2.1993,1.9852,-0.1836,1.8968,2.6086,-0.0258,1.8019,3.841
7736,1986,1,0,36,2,2,1,2,5,1,0,0,0,0,1,0,22,10,2012,1,39,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0313,-0.9048,-0.8705,-0.4854,-0.6866,-0.6504,-0.6073,-0.3264,-0.433
9949,1976,0,2,36,3,3,3,6,8,0,0,0,0,0,0,0,18,10,2012,2,49,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0873,0.4504,0.8738,-0.2591,-0.115,-0.1012,0.3377,0.0954,-0.433
942,1982,1,0,36,3,7,1,3,9,0,0,0,0,0,1,0,8,8,2012,1,43,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.057,-0.5095,-0.4901,-0.3345,-0.3942,-0.3209,-0.3407,-0.1538,0.0198
6181,1950,0,0,36,1,8,7,11,6,0,0,0,0,0,0,0,31,7,2012,0,75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0759,0.5534,0.547,-0.1333,0.3148,0.3383,1.9611,-0.3072,0.0748
7660,1973,1,1,37,2,1,1,2,5,1,0,0,0,0,1,0,19,5,2014,2,52,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0513,-0.9247,-0.8586,-0.6614,-0.7044,-0.6138,-0.6073,-0.4606,-10.0814
2055,1973,1,1,37,2,1,1,2,5,1,0,0,0,0,0,0,19,5,2014,2,52,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0513,-0.9247,-0.8586,-0.6614,-0.7044,-0.6138,-0.6073,-0.4606,0.1395
5107,1973,1,1,37,2,1,1,2,5,1,0,0,0,0,0,0,19,5,2014,2,52,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0513,-0.9247,-0.8586,-0.6614,-0.7044,-0.6138,-0.6073,-0.4606,0.1395
1626,1973,1,1,37,2,1,1,2,5,1,0,0,0,0,1,0,19,5,2014,2,52,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0513,-0.9247,-0.8586,-0.6614,-0.7044,-0.6138,-0.6073,-0.4606,0.1395
6428,1950,0,0,37,1,1,8,7,0,0,0,0,0,0,0,0,3,5,2014,0,75,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.113,0.8706,0.8946,-0.41,0.789,0.8509,0.6527,-0.2305,3.841
9617,1951,0,0,37,1,1,0,3,3,0,0,0,0,0,0,0,16,4,2014,0,74,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02,-0.9746,-0.9032,-0.5609,-0.7177,-0.5772,-0.6557,-0.7674,0.0198
4339,1970,0,1,37,5,5,6,12,2,0,0,0,0,0,0,0,31,12,2013,1,55,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0987,0.5102,1.1829,-0.2339,-0.0707,-0.6871,-0.4619,-0.173,-0.433
7235,1975,1,0,37,3,2,0,4,5,0,0,0,0,0,0,0,9,12,2013,1,50,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.023,-0.943,-0.8972,-0.5357,-0.6866,-0.6138,-0.4619,-0.7098,-0.433
8527,1965,1,1,37,5,6,2,6,7,0,0,0,0,0,0,0,7,12,2013,2,60,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0963,-0.3501,-0.193,-0.4854,-0.2125,-0.6138,-0.2923,-0.6331,0.0748
1968,1971,1,0,37,1,1,0,2,7,0,0,0,0,0,0,0,2,12,2013,1,54,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0661,-0.9596,-0.8883,-0.6363,-0.7177,-0.504,-0.6557,-0.7098,3.841
9862,1969,1,0,37,2,2,0,3,6,0,0,0,0,0,0,0,14,11,2013,1,56,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0304,-0.9513,-0.9002,-0.5106,-0.7088,-0.4857,-0.5346,-0.7865,0.0748
11075,1978,1,1,37,4,3,3,5,4,0,0,0,0,0,0,0,29,10,2013,2,47,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0745,-0.5577,-0.3594,-0.6112,-0.4562,-0.5589,-0.6073,-0.614,-0.433
6658,1972,0,1,37,7,11,2,12,6,0,0,0,0,0,0,0,22,7,2013,1,53,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0874,0.9769,1.3879,0.6211,-0.0574,0.3016,-0.4134,2.1086,0.0748
4552,1991,0,0,37,1,3,5,3,4,0,0,0,0,0,0,0,22,6,2013,0,34,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0747,-0.3534,-0.6565,-0.6112,-0.2922,0.4847,-0.0258,1.3992,-0.433
10377,1958,0,1,37,3,6,1,5,6,0,0,0,0,0,0,0,6,6,2013,1,67,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0676,-0.3468,-0.398,-0.5106,-0.31,-0.2476,-0.365,0.8432,0.0748
5336,1971,1,0,37,0,1,0,1,1,0,0,0,0,0,0,0,4,6,2013,1,54,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2346,-0.9081,-0.7873,-0.6363,-0.6999,-0.6504,-0.6557,-0.6907,0.0748
10350,1950,2,1,37,1,1,0,3,4,0,0,0,0,0,0,0,9,5,2013,3,75,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0793,-0.943,-0.8051,-0.6614,-0.7177,-0.6871,-0.6557,-0.844,-0.433
